store,dayofweek,date,sales,open,promo,stateholiday,schoolholiday
1018,1,2014-12-29,15712,1,0,1,1
1018,7,2014-12-28,0,0,0,1,0
1018,6,2014-12-27,15459,1,0,1,0
1018,5,2014-12-26,0,0,0,1,1
1018,4,2014-12-25,0,0,0,1,1
1018,3,2014-12-24,7649,1,0,1,1
1018,2,2014-12-23,22374,1,0,1,1
1018,1,2014-12-22,24759,1,0,1,1
1018,7,2014-12-21,0,0,0,1,0
1018,6,2014-12-20,21420,1,0,1,0
1018,5,2014-12-19,19814,1,1,1,0
1018,4,2014-12-18,19418,1,1,1,0
1018,3,2014-12-17,21864,1,1,1,0
1018,2,2014-12-16,20666,1,1,1,0
1018,1,2014-12-15,24838,1,1,1,0
1018,7,2014-12-14,0,0,0,1,0
1018,6,2014-12-13,16145,1,0,1,0
1018,5,2014-12-12,14004,1,0,1,0
1018,4,2014-12-11,12253,1,0,1,0
1018,3,2014-12-10,12158,1,0,1,0
1018,2,2014-12-09,12416,1,0,1,0
1018,1,2014-12-08,12018,1,0,1,0
1018,7,2014-12-07,0,0,0,1,0
1018,6,2014-12-06,14121,1,0,1,0
1018,5,2014-12-05,19697,1,1,1,0
1018,4,2014-12-04,18028,1,1,1,0
1018,3,2014-12-03,18094,1,1,1,0
1018,2,2014-12-02,18237,1,1,1,0
1018,1,2014-12-01,20147,1,1,1,0
1018,7,2014-11-30,0,0,0,1,0
1018,6,2014-11-29,17429,1,0,1,0
1018,5,2014-11-28,17340,1,1,1,0
1018,4,2014-11-27,13556,1,1,1,0
1018,3,2014-11-26,13822,1,1,1,0
1018,2,2014-11-25,14855,1,1,1,0
1018,1,2014-11-24,16172,1,1,1,0
1018,7,2014-11-23,0,0,0,1,0
1018,6,2014-11-22,13226,1,0,1,0
1018,5,2014-11-21,10857,1,0,1,0
1018,4,2014-11-20,9328,1,0,1,0
1018,3,2014-11-19,10029,1,0,1,0
1018,2,2014-11-18,9807,1,0,1,0
1018,1,2014-11-17,10277,1,0,1,0
1018,7,2014-11-16,0,0,0,1,0
1018,6,2014-11-15,12540,1,0,1,0
1018,5,2014-11-14,12087,1,1,1,0
1018,4,2014-11-13,10605,1,1,1,0
1018,3,2014-11-12,11577,1,1,1,0
1018,2,2014-11-11,11112,1,1,1,0
1018,1,2014-11-10,12198,1,1,1,0
1018,7,2014-11-09,0,0,0,1,0
1018,6,2014-11-08,11686,1,0,1,0
1018,5,2014-11-07,11448,1,1,1,0
1018,4,2014-11-06,10629,1,1,1,0
1018,3,2014-11-05,12389,1,1,1,0
1018,2,2014-11-04,13123,1,1,1,0
1018,1,2014-11-03,15019,1,1,1,0
1018,7,2014-11-02,0,0,0,1,0
1018,6,2014-11-01,11913,1,0,1,0
1018,5,2014-10-31,12779,1,0,1,1
1018,4,2014-10-30,9789,1,0,1,1
1018,3,2014-10-29,9121,1,0,1,1
1018,2,2014-10-28,8597,1,0,1,1
1018,1,2014-10-27,9311,1,0,1,1
1018,7,2014-10-26,0,0,0,1,0
1018,6,2014-10-25,10286,1,0,1,0
1018,5,2014-10-24,10557,1,1,1,1
1018,4,2014-10-23,11418,1,1,1,1
1018,3,2014-10-22,10845,1,1,1,1
1018,2,2014-10-21,12086,1,1,1,1
1018,1,2014-10-20,13175,1,1,1,1
1018,7,2014-10-19,0,0,0,1,0
1018,6,2014-10-18,10500,1,0,1,0
1018,5,2014-10-17,9498,1,0,1,0
1018,4,2014-10-16,8487,1,0,1,0
1018,3,2014-10-15,8675,1,0,1,0
1018,2,2014-10-14,9738,1,0,1,0
1018,1,2014-10-13,9241,1,0,1,0
1018,7,2014-10-12,0,0,0,1,0
1018,6,2014-10-11,12073,1,0,1,0
1018,5,2014-10-10,10996,1,1,1,0
1018,4,2014-10-09,10434,1,1,1,0
1018,3,2014-10-08,11696,1,1,1,0
1018,2,2014-10-07,11839,1,1,1,0
1018,1,2014-10-06,13794,1,1,1,0
1018,7,2014-10-05,0,0,0,1,0
1018,6,2014-10-04,12863,1,0,1,0
1018,5,2014-10-03,0,0,1,1,0
1018,4,2014-10-02,13657,1,1,1,0
1018,3,2014-10-01,13803,1,1,1,0
1018,2,2014-09-30,13954,1,1,1,0
1018,1,2014-09-29,13198,1,1,1,0
1018,7,2014-09-28,0,0,0,1,0
1018,6,2014-09-27,10878,1,0,1,0
1018,5,2014-09-26,9464,1,0,1,0
1018,4,2014-09-25,8111,1,0,0,0
1018,3,2014-09-24,8591,1,0,0,0
1018,2,2014-09-23,8586,1,0,0,0
1018,1,2014-09-22,9426,1,0,0,0
1018,7,2014-09-21,0,0,0,0,0
1018,6,2014-09-20,10812,1,0,0,0
1018,5,2014-09-19,10382,1,1,0,0
1018,4,2014-09-18,10339,1,1,0,0
1018,3,2014-09-17,10546,1,1,0,0
1018,2,2014-09-16,11060,1,1,0,0
1018,1,2014-09-15,15014,1,1,0,0
1018,7,2014-09-14,0,0,0,0,0
1018,6,2014-09-13,11378,1,0,0,0
1018,5,2014-09-12,9414,1,0,0,0
1018,4,2014-09-11,9281,1,0,0,0
1018,3,2014-09-10,9393,1,0,0,0
1018,2,2014-09-09,9018,1,0,0,0
1018,1,2014-09-08,8693,1,0,0,0
1018,7,2014-09-07,0,0,0,0,0
1018,6,2014-09-06,9662,1,0,0,0
1018,5,2014-09-05,10432,1,1,0,0
1018,4,2014-09-04,10447,1,1,0,0
1018,3,2014-09-03,11525,1,1,0,0
1018,2,2014-09-02,14096,1,1,0,0
1018,1,2014-09-01,17671,1,1,0,0
1018,7,2014-08-31,0,0,0,0,0
1018,6,2014-08-30,12116,1,0,0,0
1018,5,2014-08-29,12683,1,0,0,0
1018,4,2014-08-28,8990,1,0,0,0
1018,3,2014-08-27,9630,1,0,0,0
1018,2,2014-08-26,9585,1,0,0,0
1018,1,2014-08-25,10292,1,0,0,0
1018,7,2014-08-24,0,0,0,0,0
1018,6,2014-08-23,11627,1,0,0,0
1018,5,2014-08-22,11444,1,1,0,1
1018,4,2014-08-21,10916,1,1,0,1
1018,3,2014-08-20,12299,1,1,0,1
1018,2,2014-08-19,14370,1,1,0,1
1018,1,2014-08-18,17027,1,1,0,1
1018,7,2014-08-17,0,0,0,0,0
1018,6,2014-08-16,11068,1,0,0,0
1018,5,2014-08-15,10747,1,0,0,1
1018,4,2014-08-14,9151,1,0,0,1
1018,3,2014-08-13,9755,1,0,0,1
1018,2,2014-08-12,9671,1,0,0,1
1018,1,2014-08-11,10468,1,0,0,1
1018,7,2014-08-10,0,0,0,0,0
1018,6,2014-08-09,9206,1,0,0,0
1018,5,2014-08-08,11280,1,1,0,1
1018,4,2014-08-07,11316,1,1,0,1
1018,3,2014-08-06,12018,1,1,0,1
1018,2,2014-08-05,13403,1,1,0,1
1018,1,2014-08-04,16221,1,1,0,1
1018,7,2014-08-03,0,0,0,0,0
1018,6,2014-08-02,11444,1,0,0,0
1018,5,2014-08-01,12946,1,1,0,1
1018,4,2014-07-31,14090,1,1,0,1
1018,3,2014-07-30,13163,1,1,0,1
1018,2,2014-07-29,12015,1,1,0,1
1018,1,2014-07-28,15739,1,1,0,1
1018,7,2014-07-27,0,0,0,0,0
1018,6,2014-07-26,9527,1,0,0,0
1018,5,2014-07-25,9375,1,0,0,1
1018,4,2014-07-24,9065,1,0,0,1
1018,3,2014-07-23,8487,1,0,0,1
1018,2,2014-07-22,8524,1,0,0,1
1018,1,2014-07-21,10020,1,0,0,1
1018,7,2014-07-20,0,0,0,0,0
1018,6,2014-07-19,9454,1,0,0,0
1018,5,2014-07-18,10847,1,1,0,1
1018,4,2014-07-17,10335,1,1,1,1
1018,3,2014-07-16,12627,1,1,1,1
1018,2,2014-07-15,12182,1,1,1,1
1018,1,2014-07-14,14012,1,1,1,1
1018,7,2014-07-13,0,0,0,1,0
1018,6,2014-07-12,12193,1,0,1,0
1018,5,2014-07-11,10885,1,0,1,1
1018,4,2014-07-10,10486,1,0,1,1
1018,3,2014-07-09,10856,1,0,1,1
1018,2,2014-07-08,9139,1,0,1,0
1018,1,2014-07-07,10631,1,0,1,0
1018,7,2014-07-06,0,0,0,1,0
1018,6,2014-07-05,11598,1,0,1,0
1018,5,2014-07-04,9657,1,1,1,0
1018,4,2014-07-03,12345,1,1,1,0
1018,3,2014-07-02,13567,1,1,1,0
1018,2,2014-07-01,14500,1,1,1,0
1018,1,2014-06-30,17909,1,1,1,0
1018,7,2014-06-29,0,0,0,1,0
1018,6,2014-06-28,11800,1,0,1,0
1018,5,2014-06-27,9309,1,0,1,0
1018,4,2014-06-26,8150,1,0,1,0
1018,3,2014-06-25,8478,1,0,1,0
1018,2,2014-06-24,8875,1,0,1,0
1018,1,2014-06-23,9441,1,0,1,0
1018,7,2014-06-22,0,0,0,1,0
1018,6,2014-06-21,11255,1,0,1,0
1018,5,2014-06-20,12148,1,1,1,0
1018,4,2014-06-19,10640,1,1,1,0
1018,3,2014-06-18,11105,1,1,1,0
1018,2,2014-06-17,12710,1,1,1,0
1018,1,2014-06-16,13508,1,1,1,0
1018,7,2014-06-15,0,0,0,1,0
1018,6,2014-06-14,11029,1,0,1,0
1018,5,2014-06-13,11102,1,0,1,0
1018,4,2014-06-12,10256,1,0,1,0
1018,3,2014-06-11,9431,1,0,1,0
1018,2,2014-06-10,9937,1,0,1,0
1018,1,2014-06-09,0,0,0,1,0
1018,7,2014-06-08,0,0,0,1,0
1018,6,2014-06-07,10218,1,0,1,0
1018,5,2014-06-06,11360,1,1,1,0
1018,4,2014-06-05,12407,1,1,1,0
1018,3,2014-06-04,12213,1,1,1,0
1018,2,2014-06-03,14367,1,1,1,0
1018,1,2014-06-02,16110,1,1,1,0
1018,7,2014-06-01,0,0,0,1,0
1018,6,2014-05-31,11494,1,0,1,0
1018,5,2014-05-30,17098,1,0,1,1
1018,4,2014-05-29,0,0,0,1,0
1018,3,2014-05-28,12372,1,0,1,0
1018,2,2014-05-27,9941,1,0,1,0
1018,1,2014-05-26,9463,1,0,1,0
1018,7,2014-05-25,0,0,0,1,0
1018,6,2014-05-24,11054,1,0,1,0
1018,5,2014-05-23,10671,1,1,1,0
1018,4,2014-05-22,9954,1,1,1,0
1018,3,2014-05-21,9540,1,1,1,0
1018,2,2014-05-20,11027,1,1,1,0
1018,1,2014-05-19,14490,1,1,1,0
1018,7,2014-05-18,0,0,0,1,0
1018,6,2014-05-17,9948,1,0,1,0
1018,5,2014-05-16,9563,1,0,1,0
1018,4,2014-05-15,8316,1,0,1,0
1018,3,2014-05-14,8979,1,0,1,0
1018,2,2014-05-13,8400,1,0,1,0
1018,1,2014-05-12,9601,1,0,1,0
1018,7,2014-05-11,0,0,0,1,0
1018,6,2014-05-10,11171,1,0,1,0
1018,5,2014-05-09,12145,1,1,1,0
1018,4,2014-05-08,11387,1,1,1,0
1018,3,2014-05-07,12109,1,1,1,0
1018,2,2014-05-06,12262,1,1,1,0
1018,1,2014-05-05,14533,1,1,1,0
1018,7,2014-05-04,0,0,0,1,0
1018,6,2014-05-03,11349,1,0,1,0
1018,5,2014-05-02,19671,1,1,1,1
1018,4,2014-05-01,0,0,1,1,0
1018,3,2014-04-30,15015,1,1,1,0
1018,2,2014-04-29,12171,1,1,1,0
1018,1,2014-04-28,14864,1,1,1,0
1018,7,2014-04-27,0,0,0,1,0
1018,6,2014-04-26,10032,1,0,1,0
1018,5,2014-04-25,8660,1,0,1,1
1018,4,2014-04-24,9847,1,0,1,1
1018,3,2014-04-23,9652,1,0,1,1
1018,2,2014-04-22,9534,1,0,1,1
1018,1,2014-04-21,0,0,0,1,1
1018,7,2014-04-20,0,0,0,1,0
1018,6,2014-04-19,14180,1,0,1,0
1018,5,2014-04-18,0,0,1,1,1
1018,4,2014-04-17,14893,1,1,1,1
1018,3,2014-04-16,15860,1,1,1,1
1018,2,2014-04-15,18233,1,1,1,1
1018,1,2014-04-14,18325,1,1,1,1
1018,7,2014-04-13,0,0,0,1,0
1018,6,2014-04-12,12424,1,0,1,0
1018,5,2014-04-11,9918,1,0,1,0
1018,4,2014-04-10,10388,1,0,1,0
1018,3,2014-04-09,9278,1,0,1,0
1018,2,2014-04-08,8804,1,0,1,0
1018,1,2014-04-07,9971,1,0,1,0
1018,7,2014-04-06,0,0,0,1,0
1018,6,2014-04-05,12384,1,0,1,0
1018,5,2014-04-04,12457,1,1,1,0
1018,4,2014-04-03,11060,1,1,1,0
1018,3,2014-04-02,12614,1,1,1,0
1018,2,2014-04-01,12649,1,1,1,0
1018,1,2014-03-31,15798,1,1,1,0
1018,7,2014-03-30,0,0,0,1,0
1018,6,2014-03-29,9855,1,0,1,0
1018,5,2014-03-28,10150,1,0,1,0
1018,4,2014-03-27,8897,1,0,1,0
1018,3,2014-03-26,9307,1,0,1,0
1018,2,2014-03-25,9656,1,0,1,0
1018,1,2014-03-24,10225,1,0,1,0
1018,7,2014-03-23,0,0,0,1,0
1018,6,2014-03-22,12118,1,0,1,0
1018,5,2014-03-21,10184,1,1,1,0
1018,4,2014-03-20,9619,1,1,1,0
1018,3,2014-03-19,11057,1,1,1,0
1018,2,2014-03-18,11866,1,1,0,0
1018,1,2014-03-17,13784,1,1,0,0
1018,7,2014-03-16,0,0,0,0,0
1018,6,2014-03-15,11509,1,0,0,0
1018,5,2014-03-14,9010,1,0,0,0
1018,4,2014-03-13,7759,1,0,0,0
1018,3,2014-03-12,7994,1,0,0,0
1018,2,2014-03-11,7878,1,0,0,0
1018,1,2014-03-10,7841,1,0,0,0
1018,7,2014-03-09,0,0,0,0,0
1018,6,2014-03-08,9374,1,0,0,0
1018,5,2014-03-07,12345,1,1,0,0
1018,4,2014-03-06,10333,1,1,0,0
1018,3,2014-03-05,11883,1,1,0,0
1018,2,2014-03-04,13729,1,1,0,0
1018,1,2014-03-03,17273,1,1,0,0
1018,7,2014-03-02,0,0,0,0,0
1018,6,2014-03-01,13403,1,0,0,0
1018,5,2014-02-28,12337,1,0,0,0
1018,4,2014-02-27,8709,1,0,0,0
1018,3,2014-02-26,8475,1,0,0,0
1018,2,2014-02-25,8251,1,0,0,0
1018,1,2014-02-24,8403,1,0,0,0
1018,7,2014-02-23,0,0,0,0,0
1018,6,2014-02-22,11327,1,0,0,0
1018,5,2014-02-21,11297,1,1,0,0
1018,4,2014-02-20,10533,1,1,0,0
1018,3,2014-02-19,10959,1,1,0,0
1018,2,2014-02-18,12090,1,1,0,0
1018,1,2014-02-17,14522,1,1,0,0
1018,7,2014-02-16,0,0,0,0,0
1018,6,2014-02-15,11189,1,0,0,0
1018,5,2014-02-14,9820,1,0,0,0
1018,4,2014-02-13,9394,1,0,0,0
1018,3,2014-02-12,9160,1,0,0,0
1018,2,2014-02-11,9223,1,0,0,0
1018,1,2014-02-10,9110,1,0,0,0
1018,7,2014-02-09,0,0,0,0,0
1018,6,2014-02-08,9247,1,0,0,0
1018,5,2014-02-07,11699,1,1,0,1
1018,4,2014-02-06,11938,1,1,0,1
1018,3,2014-02-05,12426,1,1,0,1
1018,2,2014-02-04,13788,1,1,0,1
1018,1,2014-02-03,19036,1,1,0,1
1018,7,2014-02-02,0,0,0,0,0
1018,6,2014-02-01,14066,1,0,0,0
1018,5,2014-01-31,12787,1,0,0,0
1018,4,2014-01-30,9906,1,0,0,0
1018,3,2014-01-29,9873,1,0,0,0
1018,2,2014-01-28,9706,1,0,0,0
1018,1,2014-01-27,7854,1,0,0,0
1018,7,2014-01-26,0,0,0,0,0
1018,6,2014-01-25,12261,1,0,0,0
1018,5,2014-01-24,11580,1,1,0,0
1018,4,2014-01-23,12264,1,1,0,0
1018,3,2014-01-22,11946,1,1,0,0
1018,2,2014-01-21,10670,1,1,0,0
1018,1,2014-01-20,8959,1,1,0,0
1018,7,2014-01-19,0,0,0,1,0
1018,6,2014-01-18,11621,1,0,1,0
1018,5,2014-01-17,9716,1,0,1,0
1018,4,2014-01-16,7660,1,0,1,0
1018,3,2014-01-15,8992,1,0,1,0
1018,2,2014-01-14,8559,1,0,1,0
1018,1,2014-01-13,9030,1,0,1,0
1018,7,2014-01-12,0,0,0,1,0
1018,6,2014-01-11,11577,1,0,1,0
1018,5,2014-01-10,12002,1,1,1,0
1018,4,2014-01-09,10289,1,1,1,0
1018,3,2014-01-08,11739,1,1,1,0
1018,2,2014-01-07,13322,1,1,1,0
1018,1,2014-01-06,15887,1,1,1,0
1018,7,2014-01-05,0,0,0,1,0
1018,6,2014-01-04,11886,1,0,1,0
1018,5,2014-01-03,11687,1,0,1,1
1018,4,2014-01-02,11867,1,0,1,1
1018,3,2014-01-01,0,0,0,1,1
1018,2,2013-12-31,5905,1,0,1,1
1018,1,2013-12-30,17040,1,0,1,1
1018,7,2013-12-29,0,0,0,1,0
1018,6,2013-12-28,13582,1,0,1,0
1018,5,2013-12-27,14772,1,0,1,1
1018,4,2013-12-26,0,0,0,1,1
1018,3,2013-12-25,0,0,0,1,1
1018,2,2013-12-24,6630,1,0,1,1
1018,1,2013-12-23,24115,1,0,1,1
1018,7,2013-12-22,0,0,0,1,0
1018,6,2013-12-21,20701,1,0,1,0
1018,5,2013-12-20,22252,1,1,1,0
1018,4,2013-12-19,20516,1,1,1,0
1018,3,2013-12-18,22073,1,1,1,0
1018,2,2013-12-17,22688,1,1,1,0
1018,1,2013-12-16,26901,1,1,1,0
1018,7,2013-12-15,0,0,0,1,0
1018,6,2013-12-14,16874,1,0,1,0
1018,5,2013-12-13,13192,1,0,1,0
1018,4,2013-12-12,12566,1,0,1,0
1018,3,2013-12-11,13186,1,0,1,0
1018,2,2013-12-10,12923,1,0,1,0
1018,1,2013-12-09,12210,1,0,1,0
1018,7,2013-12-08,0,0,0,1,0
1018,6,2013-12-07,14473,1,0,1,0
1018,5,2013-12-06,11616,1,1,1,0
1018,4,2013-12-05,17742,1,1,1,0
1018,3,2013-12-04,17894,1,1,1,0
1018,2,2013-12-03,17877,1,1,1,0
1018,1,2013-12-02,21680,1,1,1,0
1018,7,2013-12-01,0,0,0,1,0
1018,6,2013-11-30,17079,1,0,1,0
1018,5,2013-11-29,15084,1,0,1,0
1018,4,2013-11-28,11878,1,0,1,0
1018,3,2013-11-27,11150,1,0,1,0
1018,2,2013-11-26,10486,1,0,1,0
1018,1,2013-11-25,12412,1,0,1,0
1018,7,2013-11-24,0,0,0,1,0
1018,6,2013-11-23,13868,1,0,1,0
1018,5,2013-11-22,12235,1,1,1,0
1018,4,2013-11-21,12698,1,1,1,0
1018,3,2013-11-20,12646,1,1,1,0
1018,2,2013-11-19,13189,1,1,1,0
1018,1,2013-11-18,15074,1,1,1,0
1018,7,2013-11-17,0,0,0,1,0
1018,6,2013-11-16,12447,1,0,1,0
1018,5,2013-11-15,10797,1,0,1,0
1018,4,2013-11-14,9661,1,0,1,0
1018,3,2013-11-13,9770,1,0,1,0
1018,2,2013-11-12,8577,1,0,1,0
1018,1,2013-11-11,9420,1,0,1,0
1018,7,2013-11-10,0,0,0,1,0
1018,6,2013-11-09,11641,1,0,1,0
1018,5,2013-11-08,11856,1,1,1,0
1018,4,2013-11-07,10562,1,1,1,0
1018,3,2013-11-06,11317,1,1,1,0
1018,2,2013-11-05,13097,1,1,1,0
1018,1,2013-11-04,13419,1,1,1,0
1018,7,2013-11-03,0,0,0,1,0
1018,6,2013-11-02,12282,1,0,1,0
1018,5,2013-11-01,11690,1,0,1,0
1018,4,2013-10-31,11935,1,0,1,0
1018,3,2013-10-30,9677,1,0,1,0
1018,2,2013-10-29,8429,1,0,1,0
1018,1,2013-10-28,8868,1,0,1,0
1018,7,2013-10-27,0,0,0,1,0
1018,6,2013-10-26,11052,1,0,1,0
1018,5,2013-10-25,10939,1,1,1,0
1018,4,2013-10-24,9683,1,1,1,0
1018,3,2013-10-23,10745,1,1,1,0
1018,2,2013-10-22,10018,1,1,1,0
1018,1,2013-10-21,12201,1,1,1,0
1018,7,2013-10-20,0,0,0,1,0
1018,6,2013-10-19,10767,1,0,1,0
1018,5,2013-10-18,9727,1,0,1,0
1018,4,2013-10-17,8465,1,0,1,0
1018,3,2013-10-16,8668,1,0,1,0
1018,2,2013-10-15,8491,1,0,1,0
1018,1,2013-10-14,9908,1,0,1,0
1018,7,2013-10-13,0,0,0,1,0
1018,6,2013-10-12,10731,1,0,1,0
1018,5,2013-10-11,11502,1,1,1,1
1018,4,2013-10-10,10339,1,1,1,1
1018,3,2013-10-09,11135,1,1,1,1
1018,2,2013-10-08,11678,1,1,1,1
1018,1,2013-10-07,16076,1,1,1,1
1018,7,2013-10-06,0,0,0,1,0
1018,6,2013-10-05,10546,1,0,1,0
1018,5,2013-10-04,12656,1,0,1,1
1018,4,2013-10-03,0,0,0,1,1
1018,3,2013-10-02,10762,1,0,1,1
1018,2,2013-10-01,10698,1,0,1,1
1018,1,2013-09-30,12037,1,0,1,1
1018,7,2013-09-29,0,0,0,1,0
1018,6,2013-09-28,10876,1,0,1,0
1018,5,2013-09-27,11004,1,1,1,0
1018,4,2013-09-26,10691,1,1,1,0
1018,3,2013-09-25,11637,1,1,1,0
1018,2,2013-09-24,11375,1,1,1,0
1018,1,2013-09-23,12701,1,1,1,0
1018,7,2013-09-22,0,0,0,1,0
1018,6,2013-09-21,11081,1,0,1,0
1018,5,2013-09-20,8946,1,0,1,0
1018,4,2013-09-19,8865,1,0,1,0
1018,3,2013-09-18,8192,1,0,1,0
1018,2,2013-09-17,8710,1,0,1,0
1018,1,2013-09-16,8412,1,0,1,0
1018,7,2013-09-15,0,0,0,1,0
1018,6,2013-09-14,10049,1,0,1,0
1018,5,2013-09-13,11862,1,1,1,0
1018,4,2013-09-12,11674,1,1,1,0
1018,3,2013-09-11,11928,1,1,1,0
1018,2,2013-09-10,12312,1,1,1,0
1018,1,2013-09-09,14414,1,1,1,0
1018,7,2013-09-08,0,0,0,1,0
1018,6,2013-09-07,9790,1,0,1,0
1018,5,2013-09-06,9100,1,0,1,0
1018,4,2013-09-05,8673,1,0,1,0
1018,3,2013-09-04,9644,1,0,1,0
1018,2,2013-09-03,9939,1,0,1,0
1018,1,2013-09-02,10357,1,0,1,0
1018,7,2013-09-01,0,0,0,1,0
1018,6,2013-08-31,10988,1,0,1,0
1018,5,2013-08-30,13613,1,1,1,0
1018,4,2013-08-29,11558,1,1,1,0
1018,3,2013-08-28,11234,1,1,1,0
1018,2,2013-08-27,11175,1,1,1,0
1018,1,2013-08-26,13830,1,1,1,0
1018,7,2013-08-25,0,0,0,1,0
1018,6,2013-08-24,9729,1,0,1,0
1018,5,2013-08-23,9392,1,0,1,0
1018,4,2013-08-22,8201,1,0,1,0
1018,3,2013-08-21,8700,1,0,1,0
1018,2,2013-08-20,8732,1,0,1,0
1018,1,2013-08-19,9833,1,0,1,0
1018,7,2013-08-18,0,0,0,1,0
1018,6,2013-08-17,9086,1,0,1,0
1018,5,2013-08-16,10567,1,1,1,0
1018,4,2013-08-15,11209,1,1,1,0
1018,3,2013-08-14,12904,1,1,1,0
1018,2,2013-08-13,12121,1,1,1,0
1018,1,2013-08-12,15934,1,1,1,0
1018,7,2013-08-11,0,0,0,1,0
1018,6,2013-08-10,10035,1,0,1,0
1018,5,2013-08-09,10410,1,0,1,0
1018,4,2013-08-08,9417,1,0,1,0
1018,3,2013-08-07,9903,1,0,1,0
1018,2,2013-08-06,9374,1,0,1,0
1018,1,2013-08-05,11904,1,0,1,0
1018,7,2013-08-04,0,0,0,1,0
1018,6,2013-08-03,9834,1,0,1,0
1018,5,2013-08-02,11872,1,1,1,1
1018,4,2013-08-01,14259,1,1,1,1
1018,3,2013-07-31,16091,1,1,1,1
1018,2,2013-07-30,16154,1,1,1,1
1018,1,2013-07-29,16294,1,1,1,1
1018,7,2013-07-28,0,0,0,1,0
1018,6,2013-07-27,8036,1,0,1,0
1018,5,2013-07-26,8658,1,0,1,1
1018,4,2013-07-25,9158,1,0,1,1
1018,3,2013-07-24,8421,1,0,1,1
1018,2,2013-07-23,8638,1,0,1,1
1018,1,2013-07-22,9216,1,0,1,1
1018,7,2013-07-21,0,0,0,1,0
1018,6,2013-07-20,10041,1,0,1,0
1018,5,2013-07-19,11356,1,1,1,1
1018,4,2013-07-18,9836,1,1,1,1
1018,3,2013-07-17,11357,1,1,1,1
1018,2,2013-07-16,12006,1,1,1,1
1018,1,2013-07-15,16363,1,1,1,1
1018,7,2013-07-14,0,0,0,1,0
1018,6,2013-07-13,10070,1,0,1,0
1018,5,2013-07-12,9729,1,0,1,1
1018,4,2013-07-11,9395,1,0,1,1
1018,3,2013-07-10,9098,1,0,1,1
1018,2,2013-07-09,8284,1,0,1,1
1018,1,2013-07-08,8982,1,0,1,1
1018,7,2013-07-07,0,0,0,1,0
1018,6,2013-07-06,8527,1,0,1,0
1018,5,2013-07-05,11823,1,1,1,1
1018,4,2013-07-04,11274,1,1,1,1
1018,3,2013-07-03,11632,1,1,1,1
1018,2,2013-07-02,12823,1,1,1,1
1018,1,2013-07-01,16755,1,1,1,1
1018,7,2013-06-30,0,0,0,1,0
1018,6,2013-06-29,12280,1,0,1,0
1018,5,2013-06-28,11863,1,0,1,1
1018,4,2013-06-27,9376,1,0,1,1
1018,3,2013-06-26,10074,1,0,1,1
1018,2,2013-06-25,8868,1,0,1,1
1018,1,2013-06-24,10512,1,0,1,1
1018,7,2013-06-23,0,0,0,1,0
1018,6,2013-06-22,11371,1,0,1,0
1018,5,2013-06-21,12141,1,1,1,1
1018,4,2013-06-20,10679,1,1,1,1
1018,3,2013-06-19,10681,1,1,1,1
1018,2,2013-06-18,11258,1,1,1,0
1018,1,2013-06-17,15696,1,1,1,0
1018,7,2013-06-16,0,0,0,1,0
1018,6,2013-06-15,8943,1,0,1,0
1018,5,2013-06-14,9058,1,0,1,0
1018,4,2013-06-13,9336,1,0,1,0
1018,3,2013-06-12,8822,1,0,1,0
1018,2,2013-06-11,8438,1,0,1,0
1018,1,2013-06-10,9201,1,0,1,0
1018,7,2013-06-09,0,0,0,1,0
1018,6,2013-06-08,9920,1,0,1,0
1018,5,2013-06-07,10751,1,1,1,0
1018,4,2013-06-06,10344,1,1,1,0
1018,3,2013-06-05,10101,1,1,1,0
1018,2,2013-06-04,11778,1,1,1,0
1018,1,2013-06-03,14492,1,1,1,0
1018,7,2013-06-02,0,0,0,1,0
1018,6,2013-06-01,13434,1,0,1,0
1018,5,2013-05-31,14094,1,1,1,0
1018,4,2013-05-30,11614,1,1,1,0
1018,3,2013-05-29,12255,1,1,1,0
1018,2,2013-05-28,12542,1,1,1,0
1018,1,2013-05-27,14833,1,1,1,0
1018,7,2013-05-26,0,0,0,1,0
1018,6,2013-05-25,11768,1,0,1,0
1018,5,2013-05-24,9363,1,0,1,0
1018,4,2013-05-23,9836,1,0,1,0
1018,3,2013-05-22,9818,1,0,1,0
1018,2,2013-05-21,11016,1,0,1,1
1018,1,2013-05-20,0,0,0,1,0
1018,7,2013-05-19,0,0,0,1,0
1018,6,2013-05-18,12158,1,0,1,0
1018,5,2013-05-17,10859,1,1,1,0
1018,4,2013-05-16,10489,1,1,1,0
1018,3,2013-05-15,10243,1,1,1,0
1018,2,2013-05-14,11935,1,1,1,0
1018,1,2013-05-13,14237,1,1,1,0
1018,7,2013-05-12,0,0,0,1,0
1018,6,2013-05-11,10560,1,0,1,0
1018,5,2013-05-10,14837,1,0,1,1
1018,4,2013-05-09,0,0,0,1,0
1018,3,2013-05-08,10601,1,0,1,0
1018,2,2013-05-07,9927,1,0,1,0
1018,1,2013-05-06,10078,1,0,1,0
1018,7,2013-05-05,0,0,0,1,0
1018,6,2013-05-04,10423,1,0,1,0
1018,5,2013-05-03,12967,1,1,1,0
1018,4,2013-05-02,15699,1,1,1,0
1018,3,2013-05-01,0,0,1,1,0
1018,2,2013-04-30,14281,1,1,1,0
1018,1,2013-04-29,13533,1,1,1,0
1018,7,2013-04-28,0,0,0,1,0
